extended_start,extended_end,extended_duration_min,mean precipitation,P_P_coef,P_T_coef,P_H_coef,T_P_coef,T_T_coef,T_H_coef,H_P_coef,H_T_coef,H_H_coef,P_P_elem,P_T_elem,P_H_elem,T_P_elem,T_T_elem,T_H_elem,H_P_elem,H_T_elem,H_H_elem,cumulative_precipitation,P_aero_coef,T_aero_coef,H_aero_coef,aero_P_coef,aero_T_coef,aero_H_coef,aero_aero_coef,P_aero_elem,T_aero_elem,H_aero_elem,aero_P_elem,aero_T_elem,aero_H_elem,aero_aero_elem
2024-12-16 06:07:00,2024-12-16 09:51:00,224.0,1.819642857142857,"[0.0, 0.715428694920067, 0.5237551982361562, 0.38411900937159515, 0.2842446480174618, 0.20641392934802544]","[-0.022376302056957155, -0.017060309741528036, -0.002071555971517036, 0.0024073374464227163, -0.0007952771778877439, 0.0033080382778521472]","[-0.016086439845227354, -0.019636230816923384, -0.022720879414154953, -0.025521989038613687, -0.027760163467260904, -0.02797657319910843]","[-0.022376302056957155, -0.02382344940014426, -0.00988419633771787, -0.009275312111053334, -0.004482047377466616, 0.006361043308819687]","[0.0, 0.0075347667758247396, 0.005535353213523196, -0.00023790173924548698, 0.009107630211878007, 0.010571990381374026]","[-0.0012862393133488779, 0.006946064381235715, 0.003951074525119202, 0.005112159346799492, 0.0030030609800799422, 0.003779842091214738]","[-0.016086439845227354, -0.01531650022359658, -0.01548634202936142, -0.014901443240822942, -0.014180525859850985, -0.014184723728288866]","[-0.0012862393133488779, 0.012337217547198758, 0.011846153856782098, 0.00877719956039082, 0.009184540052456643, 0.008996983855277408]","[0.0, 0.9921700156100232, 0.9897649403986429, 0.9899576968060552, 0.9879066945602102, 0.9877186459772821]","[1, 2, 3, 4, 5]",[],[],[],"[1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]",[],"[0, 1, 2, 3, 4, 5]","[1, 2, 3, 4, 5]",3.3966666666666674,"[-0.042573831767778396, -0.04323411852951521, -0.041739068196500057, -0.04433837327888082, -0.04060407344947878, -0.04017908734354767]","[-0.00462190124523858, -0.005829840093607417, 0.002589299185059282, 0.0016673659822455, -0.0011425051789789894, -0.006940161978618164]","[0.16451996812070033, 0.16574907588936114, 0.16592831899496233, 0.1663353406696445, 0.16721673315126317, 0.16711141475987504]","[-0.042573831767778396, -0.03915076279393741, -0.03792063540148576, -0.03165844170867873, -0.024670824935338325, -0.025537146528431136]","[-0.00462190124523858, -8.921546642191053e-05, -0.0003129380153034272, 0.00017150805208196131, 0.0040303936261982054, 0.0029510076446370454]","[0.16451996812070033, 0.16332029699003844, 0.16207200112429074, 0.16188583765432832, 0.1618175688056624, 0.16165242646981814]","[0.0, 0.9308890611743855, 0.8825347891234919, 0.8435547066844165, 0.8071550195106414, 0.7745825564651463]",[],"[0, 1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]",[],"[0, 1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]","[1, 2, 3, 4, 5]"
2024-12-16 08:59:30,2024-12-16 09:45:30,46.0,0.9458333333333334,"[0.0, 0.5182901479539553, 0.29512846869676607, 0.16237761254899713, 0.057875191268592516, -0.00013217144406527922]","[0.07844563041516704, 0.025031322383441416, 0.021376064911236337, 0.014979182285525033, 0.001801495351549065, 0.0053244344499562115]","[0.08292780752500978, 0.043029347730582035, 0.03803193642005163, 0.03278054425500381, 0.03839057565562841, 0.026345407968490813]","[0.07844563041516704, 0.04626087260562346, 0.048450536161331444, 0.05199806277452213, 0.03509921705664288, 0.0008172003927939933]","[0.0, 0.3391426576814059, 0.46151522519730487, 0.37210405976871774, 0.29919257931350657, 0.20699000063160572]","[0.6270285154100109, 0.5013392924748423, 0.36971947576117364, 0.2924139610415554, 0.230426481569834, 0.15428126337524456]","[0.08292780752500978, 0.07433567023776594, 0.08575807162557313, 0.07644157150045594, 0.055956627051990566, 0.03479159805956845]","[0.6270285154100109, 0.4428201604120037, 0.6680879715234849, 0.5164850573764911, 0.4126032507327946, 0.34245813118960183]","[0.0, 0.665413854849745, 0.5132109286726364, 0.4027655227301182, 0.30658337806726554, 0.24271075400040767]",[1],[],[],[],"[1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]",[],"[0, 1, 2, 3, 4, 5]","[1, 2, 3, 4, 5]",0.3783333333333333,"[0.11011599606700756, 0.1360034894140866, 0.24978595041042187, 0.4271267597410548, 0.43893987950470453, 0.40378773437710186]","[-0.07944077582195921, -0.036906614742660805, -0.02657681173160971, -0.012505517467066301, 0.008839082678518836, -0.011273216810389404]","[0.010596631870845497, 0.007028644979194048, 0.02711760680402703, 0.037160878103564395, 0.0339690639992806, 0.015222106391984912]","[0.11011599606700756, 0.019606091299691195, -0.020666723119915575, -0.06030311546406782, -0.057633056208867474, -0.07133970617105133]","[-0.07944077582195921, 0.003965331549600886, 0.006559905696079492, 0.004664822417823539, 0.02236117906572054, 0.04811486916840601]","[0.010596631870845497, 0.003013453942335353, 0.014508047275713578, 0.012617528294882456, 0.027607847464292564, 0.0463253670804043]","[0.0, 0.6556731941748282, 0.498825131566032, 0.37109599188322795, 0.258286412048731, 0.17106410147088152]","[3, 4]",[],[1],[],[],[],"[1, 2]"
2024-12-16 09:31:00,2024-12-16 10:31:00,60.0,2.6466666666666665,"[0.0, 0.5706341828485043, 0.3597895353128061, 0.2403366931169533, 0.13940935457228076, 0.0735383030053963]","[-0.09131349363056286, -0.01175677411034724, -0.031732731158444986, -0.02408004838768548, -0.028308462886133326, -0.007376520742214962]","[-0.11588499669637481, -0.003735433572423239, -0.029909785070790788, -0.01941401369096564, -0.01385331505355786, -0.0016658428363387878]","[-0.09131349363056286, -0.08897065179066736, -0.052159404104140876, -0.004283904443011629, 0.027222572719072736, 0.009950650590787697]","[0.0, -0.0024688532073446215, 0.011118224577714653, -0.025642947403851948, 0.01616565672386037, -0.039675502040114254]","[0.9711794903785668, -0.0012730456375998995, 0.004152900045946173, -0.01881617753210709, 0.009978699609691468, -0.03315972965517212]","[-0.11588499669637481, -0.10536064093312839, -0.05715832348793547, -0.006929466286639711, 0.021782336149288165, 0.004397797183150953]","[0.9711794903785668, -0.004718543131664581, 0.010983078512126957, -0.025308509821110103, 0.011676288417081243, -0.038551456671552714]","[0.0, -0.005355339759666754, 0.0014167969195068547, -0.01878273126639966, 0.004945011872512129, -0.03482739646706735]",[1],[],[],[],"[1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]",[],"[0, 1, 2, 3, 4, 5]","[1, 2, 3, 4, 5]",1.3233333333333333,"[0.08089851810225318, 0.04747352256101287, 0.05968885034300346, 0.06523002522089864, 0.058936318439026705, 0.06050320161008824]","[-0.03254304812282569, -0.01889936449435212, -0.007057600530463373, -0.03134067625048282, -0.0256267729188499, -0.04803576239524203]","[-0.044161580313561564, -0.02764594526451768, -0.016648113749765558, -0.033731319711446106, -0.030980245577995856, -0.05363565246259884]","[0.08089851810225318, 0.03648102750409559, 0.009242457684860773, 0.010399185568656988, 0.014014928415323218, 0.006780422282524991]","[-0.03254304812282569, 0.02757502131601936, 0.05902599086301788, 0.034680051872987935, 0.02962774385591709, 0.034245189256819325]","[-0.044161580313561564, 0.03303989693830553, 0.06108829871261721, 0.03383585682092336, 0.0313216630144566, 0.0317904849693443]","[0.0, 0.756776440063625, 0.6138306149585016, 0.5159159924265367, 0.42402156912321476, 0.36217808249851485]","[0, 1, 2]",[1],[1],"[0, 1, 2, 3, 4, 5]",[],[],"[1, 2, 3, 4, 5]"
2024-12-16 10:13:30,2024-12-16 11:55:30,102.0,1.4627450980392156,"[0.0, 0.6769281074414479, 0.47353779897194975, 0.33631035743951593, 0.2275314256087146, 0.14972847949212953]","[-0.0553525561312658, -0.043341586681628, -0.02927396835309069, -0.027001110837267656, -0.022118951223476326, -0.02073001000329043]","[-0.05655722204800247, -0.04317081288200268, -0.02743641606836501, -0.029077313277811257, -0.02055378888977284, -0.02152252387654562]","[-0.0553525561312658, -0.04177114364926812, -0.030740036956947176, -0.02431578430523125, -0.013730680289143033, -0.00874124516588603]","[0.0, 0.8431588058490843, 0.7471757253011156, 0.6670113596129716, 0.6015670246581785, 0.5437729564693141]","[0.8436239134171969, 0.7588774331392786, 0.6897715346417441, 0.6265111704030243, 0.5649373038448477, 0.5179020984761028]","[-0.05655722204800247, -0.03568343028211768, -0.019697869705717356, -0.010463280257058373, 0.0008196994981734387, 0.009629331057082257]","[0.8436239134171969, 0.7414953257552824, 0.6572527150701497, 0.5996786507538135, 0.5426532824232354, 0.48854000511999635]","[0.0, 0.8204288396703794, 0.7105991040555558, 0.6229462517325883, 0.5554177635007157, 0.49467889655518027]","[1, 2]",[],[],[],"[1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]",[],"[0, 1, 2, 3, 4, 5]","[1, 2, 3, 4, 5]",1.2433333333333334,"[0.012370829457541851, -0.002608814514088201, -0.024949871680914636, -0.03884210610037281, -0.05710944789210845, -0.06419901569621006]","[0.05036658306990298, 0.04239792920915853, 0.03571462601930371, 0.027420272657043797, 0.026010204340496935, 0.03016085525478531]","[0.019550265206788164, 0.015863038927239417, 0.021747832726093434, 0.021606864744375832, 0.024284122267252205, 0.03307313592481245]","[0.012370829457541851, -0.0006176067755822013, -0.004729746570697065, -0.0017819357455100947, 0.002885423928805172, 0.002746526018753813]","[0.05036658306990298, 0.04526813635298446, 0.05311556609502977, 0.05289972448545738, 0.05387608491753941, 0.053273283015907114]","[0.019550265206788164, 0.02071889532761509, 0.03161199450740091, 0.03208257785658864, 0.032442348551352536, 0.03216048257129845]","[0.0, 0.8127472982456253, 0.696743091718284, 0.5996154448223955, 0.5174379094702943, 0.44885498858276457]","[2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]","[3, 4, 5]",[],"[0, 1, 2, 3, 4, 5]",[],"[1, 2, 3, 4, 5]"
2024-12-18 23:14:30,2024-12-19 06:44:30,450.0,1.4627802690582956,"[0.0, 0.813015209507943, 0.7134795954243406, 0.6190469911426986, 0.5389025398244751, 0.46759524890727067]","[-0.0028862039059820966, -0.0013123369147090209, 0.0005808679539017297, 0.00186757763728736, 0.0016998407796104706, 0.0019365842027782101]","[-0.004509921803374882, -0.0036520755222183986, -0.002994267361446231, -0.001609439158478071, -0.002474997389043511, -0.0026250324887206345]","[-0.0028862039059820966, -0.0010272807071678462, 0.0005416738453181246, 0.002334465055943728, 0.0040858991815096776, 0.005722374201985291]","[0.0, 0.9743195640143891, 0.956183511612871, 0.9401970729188895, 0.9254048120574185, 0.9118453194018613]","[0.8946842619500073, 0.8829497367278195, 0.8734846693415235, 0.8643962449775516, 0.8560065746561815, 0.8483862611455874]","[-0.004509921803374882, -0.003602047268010516, -0.0030538740587370016, -0.0030406777790865096, -0.0012986235481121282, -0.00040379156930026223]","[0.8946842619500073, 0.8847882000824591, 0.8770954079316303, 0.8704021001069842, 0.8636210068167961, 0.8568884954089363]","[0.0, 0.9786938521032755, 0.9653769007913167, 0.9534967015142994, 0.9431820716935685, 0.9332652803804639]","[1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]","[1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]","[1, 2, 3, 4, 5]",5.436666666666667,"[-0.010201026434662025, -0.01027152688297206, -0.009241565264805103, -0.009212911213934121, -0.01120097381248536, -0.01208525441958685]","[0.6716213360546989, 0.6720152012998519, 0.6725344646875836, 0.6693950573614953, 0.6672601752435761, 0.6661171046276873]","[0.7473450760939906, 0.7464552109278259, 0.7461814696061411, 0.7424971730028233, 0.7391548881596273, 0.7370674294856217]","[-0.010201026434662025, -0.01034707657441988, -0.010031968101765156, -0.01003822520495362, -0.010254237726141037, -0.009017563053750788]","[0.6716213360546989, 0.6695160869656246, 0.6666210117331748, 0.6640311026318808, 0.661147839935653, 0.6579160236920849]","[0.7473450760939906, 0.7419766766886358, 0.736836192329272, 0.7309736592774, 0.7256475467779666, 0.720246923215045]","[0.0, 0.9685695381846748, 0.9474445488945613, 0.927461740672935, 0.9096466043186158, 0.8934932460891131]","[0, 1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]","[1, 2, 3, 4, 5]"
2024-12-19 05:42:30,2024-12-19 06:56:30,74.0,0.7552631578947369,"[0.0, 0.6485315746585419, 0.44283140862894155, 0.304914787582771, 0.20292075618642144, 0.14888771658877686]","[0.03283132892937218, 0.033045875274429204, 0.036590588261717266, 0.025286085897443477, 0.03369960019611626, 0.03948622487438344]","[0.03974296790817851, 0.04329724014124674, 0.04031436030958874, 0.03862883873078388, 0.02319575482713023, 0.026897182896461022]","[0.03283132892937218, 0.02942303282268245, 0.030169267851932434, 0.02699871955679705, 0.03860791098871804, 0.04826997091310425]","[0.0, 0.8130682019503389, 0.7226767259350738, 0.6414878094285039, 0.5820386961310648, 0.5330576845028522]","[0.7352158735992694, 0.7520921241184685, 0.7421397698235933, 0.7199428092467245, 0.706777857636463, 0.6692295480699643]","[0.03974296790817851, 0.043614556240276235, 0.03532409322199704, 0.030733977370178005, 0.029650803848271026, 0.02417436338855126]","[0.7352158735992694, 0.6511013894035887, 0.5976771558166623, 0.5408305464379816, 0.4887927198715132, 0.4443999314715869]","[0.0, 0.8377942633230607, 0.7620229215688995, 0.7049078070371221, 0.6502032687921484, 0.5990414728368858]","[1, 2]",[],[],[],"[1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]",[],"[0, 1, 2, 3, 4, 5]","[1, 2, 3, 4, 5]",0.4783333333333332,"[-0.04973197081379688, -0.040908305498048705, -0.025844407497129875, -0.02290681733907759, -0.009040845372744908, -0.001371733573504812]","[0.29873642404696443, 0.2783557466838449, 0.25183753956052835, 0.23811941542638376, 0.21545161969442653, 0.19518559955135076]","[0.2656951597253976, 0.23535992281433507, 0.213227978530135, 0.18066290338078558, 0.1587125290836418, 0.13999821086091163]","[-0.04973197081379688, -0.019889335305280097, -0.006719268596653174, -0.007270820353669569, 0.0017223570721280534, 0.012493435625465676]","[0.29873642404696443, 0.33867724721280995, 0.3714541162348985, 0.407040066897429, 0.4518148531737235, 0.4799816972986674]","[0.2656951597253976, 0.30313292496327304, 0.34724257644517076, 0.38899980302781884, 0.43695511395720393, 0.49690644673205175]","[0.0, 0.801270575850387, 0.6950437912154205, 0.6130432476990899, 0.5464093331386471, 0.48358804814560863]",[],"[0, 1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]",[],"[0, 1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]","[1, 2, 3, 4, 5]"
2024-12-20 17:35:00,2024-12-20 18:39:00,64.0,0.38125,"[0.0, 0.5378341131988139, 0.32148267224732535, 0.1907372407140997, 0.08558724392617698, 0.028639997585397026]","[-0.015068465357285274, -0.030855745084804972, -0.037232698039236435, -0.04103468573687001, -0.03446735470951622, -0.03552199397924441]","[0.1008097719392803, 0.021103716123260424, 0.07426618879827397, 0.06227971337256009, 0.06816320238883163, 0.04829254257147574]","[-0.015068465357285274, -0.020306756999097505, -0.005409619287264997, -0.008006033675636138, 0.00419501864145751, -0.01915688067390887]","[0.0, -0.20482728560892288, 0.7583677435855551, -0.2060380023286569, 0.6043812501663218, -0.21279798943646594]","[-0.010133338752248812, -0.03085956152772657, -0.06000592549722942, -0.03191511595844309, -0.032551072986880286, -0.03253913639766526]","[0.1008097719392803, 0.0626742536441804, 0.04878681943006228, 0.025047823713745577, 0.01731308093265091, 0.02512527726709485]","[-0.010133338752248812, -0.017014153848738275, 0.02342587833380646, -0.011870960429235678, 0.022130604108636865, -0.0001278299202109523]","[0.0, 0.4163970038346107, 0.36750701943871755, 0.31488679409531184, 0.2703216397663244, 0.23223911031891054]","[1, 2]","[1, 2, 3, 4, 5]",[],[],"[1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]",[],"[0, 1, 2, 3, 4, 5]","[1, 2, 3, 4, 5]",0.2033333333333333,"[0.12367696075724517, 0.09176782366612786, 0.09514406372557037, 0.08662973700874776, 0.06984141503468332, 0.06239106748969597]","[-0.05770360787388146, -0.04939528071695477, -0.043454589321741816, -0.052442586924234195, -0.03687267217857957, -0.04044430898456313]","[0.4905491662151769, 0.39725508687515676, 0.3323591199233069, 0.2994733201121322, 0.2601488891405513, 0.2011856212542673]","[0.12367696075724517, 0.05529114954122348, 0.01514428427242609, 0.008673997513578047, -0.0029479052930807144, -0.014175476778500763]","[-0.05770360787388146, -0.043187541328152876, -0.020483243508542633, -0.021762753236787283, 0.005153210206393429, 0.0007178874941890462]","[0.4905491662151769, 0.5556257181985007, 0.7050329931484864, 0.5731147991681672, 0.4742391791419995, 0.3957694278977774]","[0.0, 0.7445373409537571, 0.5999308948045483, 0.49025264350868647, 0.39489783025001196, 0.3405394302727268]","[4, 5]","[0, 1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]",[],"[0, 1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]","[1, 2, 3, 4, 5]"
2024-12-20 18:35:00,2024-12-20 20:43:00,128.0,1.153125,"[0.0, 0.7205051954941983, 0.5371561507806123, 0.4032924476348911, 0.2999150010421826, 0.22156473301787083]","[-0.002546101864028834, -0.012061223548223875, -0.025831798727452445, -0.03454880724271396, -0.0364375207489214, -0.03954078337075762]","[0.03196258527160084, 0.019297003755638302, 0.005432292228810042, 0.0003891966386368412, 0.00359910361050758, 0.015928811166003743]","[-0.002546101864028834, 0.008647167082458692, 0.017293282327949647, 0.022146978379392442, 0.027864194085961556, 0.031073629093603002]","[0.0, 0.9186598526497799, 0.8559973862943309, 0.7961940940100906, 0.7494364761766249, 0.7048594308373188]","[0.373689627430638, 0.3049656215399925, 0.251896431956255, 0.2021620169066096, 0.16251406609796734, 0.12897970219850122]","[0.03196258527160084, 0.025347673400253526, 0.026380624462341823, 0.024808392764804444, 0.017920329178582387, 0.022040607394233126]","[0.373689627430638, 0.36755569360277646, 0.3491891505948205, 0.32877626353267153, 0.312846185502888, 0.29204739866549956]","[0.0, 0.8434174449616647, 0.7366793074302282, 0.6448871434081187, 0.5691928629276685, 0.49934969648367866]","[1, 2, 3]","[0, 1, 2, 3]","[0, 1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]","[1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]","[1, 2, 3, 4, 5]",1.2300000000000004,"[0.07733795589535514, 0.07138805168599675, 0.06244628626039225, 0.05396494421320561, 0.03972546671686202, 0.03051984576923848]","[-0.10101266611203391, -0.09509891444215945, -0.09014620140697957, -0.08465004876934422, -0.08000742275239495, -0.07605735656246211]","[-0.0003202135564514269, 0.010584308635861872, 0.013932118453829148, 0.02112461911930882, 0.028232964688104958, 0.02952544799034661]","[0.07733795589535514, 0.0605003226883979, 0.04963082655922224, 0.03735797993045264, 0.02838134959916082, 0.01729010246559792]","[-0.10101266611203391, -0.09870908072117857, -0.09724831683711267, -0.09370358301027988, -0.09231316892279627, -0.08987347130845301]","[-0.0003202135564514269, 0.007884607973816132, 0.005775288245218836, 0.009843683613146956, 0.015250882407726379, 0.021391412261964268]","[0.0, 0.9009828998550975, 0.8369116267454396, 0.7813682804320012, 0.7357794753104143, 0.6923071223385453]",[],"[0, 1, 2, 3, 4, 5]","[0, 1]",[],"[0, 1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]","[1, 2, 3, 4, 5]"
2024-12-24 14:17:30,2024-12-24 16:27:30,130.0,1.0784615384615384,"[0.0, 0.8384536492438205, 0.7342985455791223, 0.6451539810118786, 0.5697220505825465, 0.5011333587731535]","[0.025640533544441464, 0.021056026238273726, 0.0189464920927087, 0.025849900669216556, 0.029426757181005687, 0.03525595478427199]","[-0.08404284464356396, -0.07508163051606133, -0.07104982331671096, -0.06528832976266884, -0.05989056660288842, -0.05441880383299903]","[0.025640533544441464, 0.016498437631094518, 0.009146577854423467, 0.004546043370399196, -0.005090090732489239, -0.009606729247553075]","[0.0, 0.8648456526622003, 0.7733469021827323, 0.69691941615596, 0.6303729778920618, 0.5720727628632332]","[0.29714818141963684, 0.24768716342121816, 0.22926612975471117, 0.23281640240571302, 0.22008644974452618, 0.20193407290094767]","[-0.08404284464356396, -0.06690864732248188, -0.047672175033491804, -0.038300889309410606, -0.02777106435409552, -0.0171179829320249]","[0.29714818141963684, 0.2673147959596535, 0.24373258151334892, 0.2082139317811077, 0.18149294397393528, 0.16238408439555038]","[0.0, 0.7427403727409727, 0.6412295697449005, 0.6646682819162362, 0.6121113420332247, 0.5528573517083901]","[1, 2, 3, 4, 5]",[],[],[],"[1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]",[],"[0, 1, 2, 3, 4, 5]","[1, 2, 3, 4, 5]",1.1683333333333332,"[0.003257403847095963, 0.0033384633168442716, 0.006484634999249616, 0.014078581062605495, 0.022066377675185697, 0.029104049705952376]","[0.10219363870861768, 0.09714742991747205, 0.0973559832324446, 0.09869500994911468, 0.10129297787039539, 0.10357199550735244]","[-0.004196670679491133, -0.00910132843560978, -0.01562558988877805, -0.021658398840946617, -0.02992308970716613, -0.038168329044986675]","[0.003257403847095963, -0.0010642124866514667, -0.007071619734386632, -0.009520445188784957, -0.01029136582859813, -0.010451857685372122]","[0.10219363870861768, 0.09792907818159331, 0.09577430475328642, 0.0948850790104187, 0.09000319962889142, 0.0862646764682106]","[-0.004196670679491133, 0.00043624002553671934, 0.009444189651018732, 0.015425669782401018, 0.015523541209742434, 0.01709492550383969]","[0.0, 0.8914536833251439, 0.8254163977847826, 0.7691862043205326, 0.7195479429626989, 0.6759502666921992]","[0, 1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]","[1, 2, 3, 4, 5]"
2024-12-24 15:46:00,2024-12-24 17:18:00,92.0,0.1978723404255318,"[0.0, -0.019128182561197346, 0.5777724581848179, -0.020020482005827952, 0.34570432089606096, -0.03643718214428552]","[-0.05941532791874573, -0.050433260388820816, -0.03907290721091532, -0.022198831138358716, -0.024113048330635968, -0.0055686569221322845]","[-0.06284479673843431, -0.0360354975623549, -0.007009258825924209, -0.003369299289582442, 0.0019810305954037185, 0.0019020895086180362]","[-0.05941532791874573, -0.025103396744849266, -0.03970360634698356, -0.008732239094047302, -0.016353567874166926, 0.008696713632905268]","[0.0, 0.7946558101283118, 0.6442005486202659, 0.5160093534507465, 0.40109894159885157, 0.3009966601159524]","[0.576761450786464, 0.39016016205364723, 0.26592213819593047, 0.179222463803762, 0.12435998387971192, 0.08987337281477088]","[-0.06284479673843431, -0.015335453132111732, -0.04094255681290033, -0.017623811831237027, -0.025676292858550852, -0.006234949673301823]","[0.576761450786464, 0.6695654258722561, 0.6533413751288151, 0.6170885475807233, 0.5366044267804546, 0.44940876920527834]","[0.0, 0.6764941547789235, 0.49849137730629756, 0.36440006013626197, 0.2735030698144099, 0.208466597299242]","[1, 2, 3, 4, 5]",[],[],[],"[1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]",[],"[0, 1, 2, 3, 4, 5]","[1, 2, 3, 4, 5]",0.155,"[0.018821748645875512, 0.030258336240268267, 0.0035128675208048648, 0.010549708185933308, -0.006521231553039648, -0.006856106914283771]","[0.1690524134566748, 0.15264758238062523, 0.13447519202230643, 0.11658542719923956, 0.10623320463630556, 0.09454965730807005]","[0.3413136897480647, 0.3010330935998512, 0.27165123849427625, 0.22376941677159046, 0.1961243903992739, 0.1645419877425776]","[0.018821748645875512, 0.015405148241766066, 0.011658120448879143, 0.011781432725849665, 0.005938268622199946, 0.013390235737613882]","[0.1690524134566748, 0.23085068501651004, 0.2804887297411899, 0.31915528177549146, 0.3407909083484764, 0.3486220921133423]","[0.3413136897480647, 0.3581011564768517, 0.36542467460637945, 0.35962934565880084, 0.34100303748659383, 0.3209760044251217]","[0.0, 0.819588528000621, 0.7080385392769623, 0.6147150447403122, 0.5349698691658097, 0.46865634371778553]",[],"[0, 1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]",[],"[0, 1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]","[1, 2, 3, 4, 5]"
